-74.4642,40.5078,138,1999,1,0,0.1
-74.3614,40.3144,38,1999,1,0,0.1
-74.2183,40.2761,26,1999,1,0,0.1
-74.1589,40.1669,33,1999,1,0,0.1
-74.5297,40.765,33,1999,1,0,0.1
-74.7506,40.8053,55,1999,1,0,0.1
-74.4225,40.7369,53,1999,1,0,0.1
-74.5711,40.9539,48,1999,1,0,0.1
-74.1567,40.0783,34,1999,1,0,0.1
-74.2222,39.8575,55,1999,1,0,0.1
-74.5408,40.0842,48,1999,1,0,0.1
-74.2856,41.0372,47,1999,1,0,0.1
-75.0931,39.4703,38,1999,1,0,0.1
-74.6142,40.4381,32,1999,1,0,0.1
-74.6142,40.4381,138,1999,1,0,0.1
-74.6408,40.42,53,1999,1,0,0.1
-74.5686,40.5408,32,1999,1,0,0.1
-74.5686,40.5408,138,1999,1,0,0.1
-74.5786,41.1333,32,1999,1,0,0.1
-74.7269,41.1667,24,1999,1,0,0.1
-74.42,41.1869,27,1999,1,0,0.1
-74.2436,40.6922,47,1999,1,0,0.1
-74.9647,41.0392,27,1999,1,0,0.1
-75.1261,40.9706,32,1999,1,0,0.1
-74.9783,40.9875,60,1999,1,0,0.1
-75.0214,39.9031,542,2000,1,0,0.1
-75.0214,39.9031,640,2000,1,0,0.1
-75.2592,39.7406,396,2000,1,0,0.1
-75.2592,39.7406,542,2000,1,0,0.1
-75.2592,39.7406,640,2000,1,0,0.1
-74.7781,40.2217,424,2000,1,0,0.1
-74.7781,40.2217,426,2000,1,0,0.1
-74.7781,40.2217,459,2000,1,0,0.1
-74.7781,40.2217,511,2000,1,0,0.1
-74.7781,40.2217,544,2000,1,0,0.1
-74.7781,40.2217,605,2000,1,0,0.1
-74.7781,40.2217,648,2000,1,0,0.1
-74.7381,40.9506,615,2000,1,0,0.1
-74.7431,40.9444,615,2000,1,0,0.1
-75.0214,39.9031,258,1999,1,0,0.1
-75.2592,39.7406,258,1999,1,0,0.1
-75.2592,39.7406,307,1999,1,0,0.1
-74.7781,40.2217,151,1999,1,0,0.1
-74.7781,40.2217,216,1999,1,0,0.1
-74.7781,40.2217,250,1999,1,0,0.1
-74.7781,40.2217,279,1999,1,0,0.1
-75.0214,39.9031,249,1999,1,0,0.2
-75.2592,39.7406,249,1999,1,0,0.2
-75.2647,39.8506,194,1999,0,0.2,0.2
-75.2647,39.8506,195,1999,0,0.2,0.2
-74.87,40.1411,194,1999,0,0.2,0.2
-75.2647,39.8506,215,1999,0,1,1
-75.2647,39.8506,227,1999,0,1,1
-75.2647,39.8506,228,1999,0,1,1
-75.2647,39.8506,251,1999,0,0.2,0.2
-75.2647,39.8506,255,1999,0,0.2,0.2
-75.2647,39.8506,262,1999,0,0.2,0.2
-75.2647,39.8506,297,1999,0,0.2,0.2
-75.2647,39.8506,451,2000,0,0.2,0.2
-75.2647,39.8506,460,2000,0,0.2,0.2
-74.7528,40.1833,486,2000,0,0.2,0.2
-74.8319,40.1244,486,2000,0,0.2,0.2
-75.2647,39.8506,486,2000,0,0.2,0.2
-74.8319,40.1244,494,2000,0,0.2,0.2
-74.7528,40.1833,493,2000,0,0.2,0.2
-75.2647,39.8506,493,2000,0,0.2,0.2
-74.8319,40.1244,818,2001,0,0.5,0.5
-75.2647,39.8506,817,2001,0,0.5,0.5
-74.7528,40.1833,818,2001,0,0.5,0.5
-74.8319,40.1244,830,2001,0,0.5,0.5
-74.7528,40.1833,830,2001,0,0.5,0.5
-75.2647,39.8506,830,2001,0,0.5,0.5
-75.2647,39.8506,859,2001,0,0.5,0.5
-74.7528,40.1833,859,2001,0,0.5,0.5
-74.8319,40.1244,859,2001,0,0.5,0.5
-74.8319,40.1244,907,2001,0,0.5,0.5
-74.7528,40.1833,906,2001,0,0.5,0.5
-74.7528,40.1833,906,2001,0,0.5,0.5
-75.2647,39.8506,906,2001,0,0.5,0.5
-75.2647,39.8506,920,2001,0,0.5,0.5
-74.8319,40.1244,921,2001,0,0.5,0.5
-74.7528,40.1833,920,2001,0,0.5,0.5
-74.7528,40.1833,943,2001,0,0.5,0.5
-74.8319,40.1244,943,2001,0,0.5,0.5
-75.2647,39.8506,943,2001,0,0.5,0.5
-75.4739,39.7683,1026,2001,0,0.5,0.5
-75.2647,39.8506,1027,2001,0,0.5,0.5
-74.7528,40.1833,1166,2002,0,0.5,0.5
-75.2647,39.8506,1165,2002,0,0.5,0.5
-74.8319,40.1244,1166,2002,0,0.5,0.5
-74.8319,40.1244,1243,2002,0,0.5,0.5
-75.2647,39.8506,1243,2002,0,0.5,0.5
-74.7528,40.1833,1243,2002,0,0.5,0.5
-74.8319,40.1244,1273,2002,0,0.5,0.5
-74.7528,40.1833,1274,2002,0,0.5,0.5
-75.2647,39.8506,1273,2002,0,0.5,0.5
-75.2647,39.8506,1291,2002,0,0.5,0.5
-74.8319,40.1244,1291,2002,0,0.5,0.5
-75.2647,39.8506,1327,2002,0,0.5,0.5
-74.8319,40.1244,1326,2002,0,0.5,0.5
-74.8319,40.1244,1361,2002,0,0.5,0.5
-75.2647,39.8506,1361,2002,0,0.5,0.5
-74.8319,40.1244,1361,2002,0,0.5,0.5
-75.2647,39.8506,1412,2002,0,0.5,0.5
